,user_id_str,activity
1648,30035884,travel
1649,30035884,travel
1650,1651882188,basic_necessities
1651,2399387766,basic_necessities
1652,53541705,basic_necessities
1653,30035884,free_time_leisure_activities
1654,30035884,basic_necessities
1655,53541705,basic_necessities
1656,36204274,basic_necessities
1657,14397810,basic_necessities
1658,55498924,basic_necessities
1659,2399387766,basic_necessities
1660,62536337,free_time_leisure_activities
1661,96273306,free_time_leisure_activities
1662,30035884,travel
1663,883377606,basic_necessities
1664,62536337,free_time_leisure_activities
1665,30035884,basic_necessities
1666,62536337,basic_necessities
1667,30035884,basic_necessities
1668,55498924,basic_necessities
1669,62536337,basic_necessities
1670,55498924,basic_necessities
1671,55498924,basic_necessities
1672,160932283,basic_necessities
1673,53541705,unpaid_activities
1674,30035884,basic_necessities
1675,53541705,free_time_leisure_activities
1676,53541705,unpaid_activities
1677,53541705,basic_necessities
1678,55498924,basic_necessities
1679,53893147,free_time_leisure_activities
1680,53893147,free_time_leisure_activities
1681,53893147,basic_necessities
1682,53893147,basic_necessities
1683,2399387766,basic_necessities
1684,37575049,basic_necessities
1685,62536337,free_time_leisure_activities
1686,62536337,free_time_leisure_activities
1687,1651882188,basic_necessities
1688,62536337,free_time_leisure_activities
1689,30035884,basic_necessities
1690,2399387766,basic_necessities
1691,2399387766,basic_necessities
1692,62536337,free_time_leisure_activities
1693,62536337,basic_necessities
1694,30035884,basic_necessities
1695,14282045,basic_necessities
1696,62536337,free_time_leisure_activities
1697,30035884,free_time_leisure_activities
1698,55498924,free_time_leisure_activities
1699,55498924,basic_necessities
1700,129446245,free_time_leisure_activities
1701,129446245,free_time_leisure_activities
1702,30035884,basic_necessities
1703,191738379,basic_necessities
1704,1651882188,basic_necessities
1705,53541705,basic_necessities
1706,14282045,basic_necessities
1707,53893147,basic_necessities
1708,14282045,basic_necessities
1709,14282045,basic_necessities
1710,14282045,basic_necessities
1711,37575049,basic_necessities
1712,129446245,basic_necessities
1713,14397810,basic_necessities
1714,55498924,basic_necessities
1715,14397810,basic_necessities
1716,30035884,basic_necessities
1717,53541705,free_time_leisure_activities
1718,2399387766,basic_necessities
1719,14397810,unpaid_activities
1720,160932283,travel
1721,160932283,basic_necessities
1722,1651882188,basic_necessities
1723,53541705,free_time_leisure_activities
1724,53541705,free_time_leisure_activities
1725,53541705,basic_necessities
1726,53541705,basic_necessities
1727,53541705,basic_necessities
1728,53893147,basic_necessities
1729,62536337,free_time_leisure_activities
1730,53893147,free_time_leisure_activities
1731,53893147,free_time_leisure_activities
1732,53893147,free_time_leisure_activities
1733,53893147,free_time_leisure_activities
1734,53893147,free_time_leisure_activities
1735,53893147,free_time_leisure_activities
1736,53893147,free_time_leisure_activities
1737,53541705,basic_necessities
1738,30035884,basic_necessities
1739,1651882188,basic_necessities
1740,1651882188,basic_necessities
1741,14282045,basic_necessities
1742,53893147,free_time_leisure_activities
1743,55498924,basic_necessities
1744,14397810,unpaid_activities
1745,36204274,unpaid_activities
1746,36204274,unpaid_activities
1747,53541705,free_time_leisure_activities
1748,160932283,travel
1749,160932283,basic_necessities
1750,37575049,basic_necessities
1751,160932283,basic_necessities
1752,53541705,basic_necessities
1753,2399387766,basic_necessities
1754,53893147,basic_necessities
1755,1651882188,free_time_leisure_activities
1756,53893147,basic_necessities
1757,30035884,travel
1758,30035884,travel
1759,55498924,basic_necessities
1760,55498924,basic_necessities
1761,55498924,basic_necessities
1762,53893147,basic_necessities
1763,14397810,basic_necessities
1764,62536337,basic_necessities
1765,30035884,free_time_leisure_activities
1766,30035884,free_time_leisure_activities
1767,30035884,free_time_leisure_activities
1768,129446245,basic_necessities
1769,148017981,free_time_leisure_activities
1770,160932283,travel
1771,30035884,basic_necessities
1772,30035884,free_time_leisure_activities
1773,14397810,travel
1774,14397810,travel
1775,53541705,basic_necessities
1776,30035884,basic_necessities
1777,53541705,basic_necessities
1778,30035884,free_time_leisure_activities
1779,191738379,free_time_leisure_activities
1780,53541705,basic_necessities
1781,53541705,basic_necessities
1782,53541705,basic_necessities
1783,14282045,free_time_leisure_activities
1784,160932283,travel
1785,62536337,basic_necessities
1786,160932283,basic_necessities
1787,160932283,basic_necessities
1788,53541705,basic_necessities
1789,30035884,travel
1790,30035884,travel
1791,53893147,basic_necessities
1792,53541705,basic_necessities
1793,53541705,basic_necessities
1794,2399387766,basic_necessities
1795,160932283,basic_necessities
1796,160932283,basic_necessities
1797,36204274,basic_necessities
1798,14397810,free_time_leisure_activities
1799,53541705,basic_necessities
1800,1651882188,basic_necessities
1801,148017981,free_time_leisure_activities
1802,191738379,free_time_leisure_activities
1803,148017981,free_time_leisure_activities
1804,53541705,free_time_leisure_activities
1805,53541705,basic_necessities
1806,53541705,basic_necessities
1807,160932283,travel
1808,53893147,basic_necessities
1809,53893147,basic_necessities
1810,30035884,free_time_leisure_activities
1811,30035884,basic_necessities
1812,53893147,basic_necessities
1813,53541705,basic_necessities
1814,30035884,basic_necessities
1815,30035884,basic_necessities
1816,191738379,unpaid_activities
1817,53541705,basic_necessities
1818,55498924,basic_necessities
1819,55498924,basic_necessities
1820,55498924,basic_necessities
1821,55498924,basic_necessities
1822,55498924,free_time_leisure_activities
1823,53893147,basic_necessities
1824,53893147,basic_necessities
1825,53893147,basic_necessities
1826,53893147,basic_necessities
1827,53893147,basic_necessities
1828,53893147,basic_necessities
1829,53893147,basic_necessities
1830,53893147,basic_necessities
1831,53893147,basic_necessities
1832,55498924,basic_necessities
1833,55498924,basic_necessities
1834,55498924,basic_necessities
1835,96273306,basic_necessities
1836,37575049,basic_necessities
1837,160932283,travel
1838,1651882188,basic_necessities
1839,160932283,basic_necessities
1840,30035884,travel
1841,30035884,travel
1842,37575049,basic_necessities
1843,1651882188,basic_necessities
1844,30035884,basic_necessities
1845,53541705,free_time_leisure_activities
1846,55498924,basic_necessities
1847,55498924,basic_necessities
1848,55498924,basic_necessities
1849,160932283,travel
1850,62536337,basic_necessities
1851,30035884,travel
1852,53541705,basic_necessities
1853,148017981,free_time_leisure_activities
1854,55498924,basic_necessities
1855,30035884,free_time_leisure_activities
1856,55498924,basic_necessities
1857,14397810,basic_necessities
1858,30035884,free_time_leisure_activities
1859,53541705,basic_necessities
1860,55498924,basic_necessities
1861,53893147,free_time_leisure_activities
1862,53893147,basic_necessities
1863,37575049,basic_necessities
1864,7376602,basic_necessities
1865,7376602,travel
1866,37575049,basic_necessities
1867,160932283,basic_necessities
1868,1651882188,basic_necessities
1869,55498924,basic_necessities
1870,55498924,basic_necessities
1871,160932283,basic_necessities
1872,30035884,travel
1873,148017981,free_time_leisure_activities
1874,148017981,free_time_leisure_activities
1875,7376602,free_time_leisure_activities
1876,160932283,basic_necessities
1877,129446245,free_time_leisure_activities
1878,129446245,free_time_leisure_activities
1879,14397810,free_time_leisure_activities
1880,53541705,basic_necessities
1881,53541705,basic_necessities
1882,148017981,free_time_leisure_activities
1883,7376602,basic_necessities
1884,53893147,free_time_leisure_activities
1885,53541705,basic_necessities
1886,160932283,travel
1887,30035884,travel
1888,30035884,travel
1889,30035884,basic_necessities
1890,30035884,basic_necessities
1891,30035884,basic_necessities
1892,53541705,basic_necessities
1893,53541705,basic_necessities
1894,883377606,basic_necessities
1895,14282045,basic_necessities
1896,14282045,basic_necessities
1897,30035884,basic_necessities
1898,129446245,basic_necessities
1899,55498924,basic_necessities
1900,36204274,basic_necessities
1901,37575049,basic_necessities
1902,160932283,travel
1903,160932283,basic_necessities
1904,1651882188,basic_necessities
1905,160932283,basic_necessities
1906,55498924,basic_necessities
1907,148017981,free_time_leisure_activities
1908,14397810,basic_necessities
1909,160932283,basic_necessities
1910,55498924,basic_necessities
1911,53541705,basic_necessities
1912,53541705,unpaid_activities
1913,2399387766,basic_necessities
1914,2399387766,basic_necessities
1915,148017981,free_time_leisure_activities
1916,148017981,free_time_leisure_activities
1917,160932283,travel
1918,62536337,free_time_leisure_activities
1919,16094512,basic_necessities
1920,14397810,basic_necessities
1921,53893147,basic_necessities
1922,883377606,free_time_leisure_activities
1923,883377606,free_time_leisure_activities
1924,883377606,free_time_leisure_activities
1925,129446245,free_time_leisure_activities
1926,14282045,free_time_leisure_activities
1927,30035884,basic_necessities
1928,55498924,basic_necessities
1929,53541705,basic_necessities
1930,53541705,basic_necessities
1931,53541705,basic_necessities
1932,30035884,basic_necessities
1933,30035884,travel
1934,30035884,basic_necessities
1935,62536337,free_time_leisure_activities
1936,160932283,free_time_leisure_activities
1937,160932283,unpaid_activities
1938,7376602,free_time_leisure_activities
1939,883377606,unpaid_activities
1940,53893147,free_time_leisure_activities
1941,160932283,travel
1942,7376602,basic_necessities
1943,191738379,basic_necessities
1944,2399387766,basic_necessities
1945,148017981,free_time_leisure_activities
1946,7376602,education_training
1947,2399387766,basic_necessities
1948,129446245,unpaid_activities
1949,7376602,basic_necessities
1950,883377606,basic_necessities
1951,53541705,basic_necessities
1952,53541705,free_time_leisure_activities
1953,30035884,basic_necessities
1954,37575049,basic_necessities
1955,14397810,unpaid_activities
1956,30035884,basic_necessities
1957,14397810,basic_necessities
1958,191738379,basic_necessities
1959,53541705,basic_necessities
1960,53541705,basic_necessities
1961,53541705,free_time_leisure_activities
1962,2399387766,unpaid_activities
1963,148017981,basic_necessities
1964,37575049,basic_necessities
1965,14282045,basic_necessities
1966,53893147,free_time_leisure_activities
1967,53893147,basic_necessities
1968,2399387766,basic_necessities
1969,14397810,basic_necessities
1970,7376602,basic_necessities
1971,53541705,basic_necessities
1972,62536337,basic_necessities
1973,883377606,basic_necessities
1974,883377606,free_time_leisure_activities
1975,53541705,basic_necessities
1976,53541705,travel
1977,30035884,basic_necessities
1978,16094512,basic_necessities
1979,191738379,basic_necessities
1980,14282045,unpaid_activities
1981,883377606,basic_necessities
1982,883377606,basic_necessities
1983,53541705,basic_necessities
1984,53893147,basic_necessities
1985,96273306,basic_necessities
1986,37575049,basic_necessities
1987,53541705,basic_necessities
1988,160932283,basic_necessities
1989,30035884,travel
1990,30035884,travel
1991,7376602,free_time_leisure_activities
1992,53541705,basic_necessities
1993,160932283,basic_necessities
1994,160932283,basic_necessities
1995,53541705,basic_necessities
1996,191738379,free_time_leisure_activities
1997,96273306,basic_necessities
1998,16094512,free_time_leisure_activities
1999,160932283,travel
2000,7376602,free_time_leisure_activities
2001,30035884,travel
2002,2399387766,basic_necessities
2003,14397810,basic_necessities
2004,30035884,free_time_leisure_activities
2005,14282045,basic_necessities
2006,191738379,free_time_leisure_activities
2007,53541705,basic_necessities
2008,30035884,basic_necessities
2009,883377606,basic_necessities
2010,55498924,basic_necessities
2011,883377606,basic_necessities
2012,55498924,basic_necessities
2013,53893147,basic_necessities
2014,36204274,basic_necessities
2015,883377606,travel
2016,883377606,travel
2017,160932283,travel
2018,160932283,basic_necessities
2019,160932283,basic_necessities
2020,37575049,basic_necessities
2021,30035884,basic_necessities
2022,30035884,travel
2023,30035884,travel
2024,30035884,free_time_leisure_activities
2025,16094512,basic_necessities
2026,160932283,basic_necessities
2027,62536337,free_time_leisure_activities
2028,14397810,free_time_leisure_activities
2029,53541705,basic_necessities
2030,53541705,basic_necessities
2031,53541705,basic_necessities
2032,148017981,free_time_leisure_activities
2033,160932283,basic_necessities
2034,30035884,travel
2035,96273306,basic_necessities
2036,53541705,basic_necessities
2037,883377606,basic_necessities
2038,191738379,basic_necessities
2039,2399387766,basic_necessities
2040,36204274,basic_necessities
2041,148017981,basic_necessities
2042,160932283,travel
2043,160932283,basic_necessities
2044,37575049,basic_necessities
2045,2399387766,basic_necessities
2046,30035884,travel
2047,14397810,basic_necessities
2048,7376602,basic_necessities
2049,160932283,basic_necessities
2050,53893147,free_time_leisure_activities
2051,62536337,free_time_leisure_activities
2052,53541705,free_time_leisure_activities
2053,7376602,free_time_leisure_activities
2054,160932283,travel
2055,30035884,travel
2056,55498924,basic_necessities
2057,7376602,basic_necessities
2058,55498924,basic_necessities
2059,30035884,free_time_leisure_activities
2060,62536337,free_time_leisure_activities
2061,14282045,basic_necessities
2062,53541705,basic_necessities
2063,55498924,basic_necessities
2064,55498924,basic_necessities
2065,883377606,basic_necessities
2066,883377606,basic_necessities
2067,53541705,basic_necessities
2068,160932283,travel
2069,160932283,basic_necessities
2070,160932283,basic_necessities
2071,191738379,basic_necessities
2072,30035884,travel
2073,30035884,travel
2074,2399387766,basic_necessities
2075,53541705,free_time_leisure_activities
2076,62536337,basic_necessities
2077,2399387766,basic_necessities
2078,30035884,free_time_leisure_activities
2079,160932283,basic_necessities
2080,30035884,basic_necessities
2081,53541705,free_time_leisure_activities
2082,148017981,free_time_leisure_activities
2083,148017981,free_time_leisure_activities
2084,2399387766,basic_necessities
2085,148017981,free_time_leisure_activities
2086,36204274,basic_necessities
2087,148017981,free_time_leisure_activities
2088,30035884,travel
2089,148017981,free_time_leisure_activities
2090,14397810,free_time_leisure_activities
2091,129446245,free_time_leisure_activities
2092,883377606,basic_necessities
2093,53541705,free_time_leisure_activities
2094,53541705,free_time_leisure_activities
2095,55498924,free_time_leisure_activities
2096,53893147,basic_necessities
2097,883377606,basic_necessities
2098,160932283,basic_necessities
2099,37575049,basic_necessities
2100,160932283,basic_necessities
2101,30035884,travel
2102,30035884,travel
2103,160932283,basic_necessities
2104,62536337,basic_necessities
2105,53893147,basic_necessities
2106,55498924,basic_necessities
2107,160932283,travel
2108,53893147,basic_necessities
2109,30035884,travel
2110,53893147,basic_necessities
2111,53893147,basic_necessities
2112,883377606,basic_necessities
2113,53541705,free_time_leisure_activities
2114,2399387766,basic_necessities
2115,53541705,basic_necessities
2116,53541705,basic_necessities
2117,53541705,basic_necessities
2118,55498924,basic_necessities
2119,30035884,basic_necessities
2120,14397810,basic_necessities
2121,53541705,basic_necessities
2122,53541705,basic_necessities
2123,883377606,free_time_leisure_activities
2124,36204274,basic_necessities
2125,883377606,basic_necessities
2126,37575049,basic_necessities
2127,53541705,basic_necessities
2128,148017981,free_time_leisure_activities
2129,883377606,basic_necessities
2130,160932283,free_time_leisure_activities
2131,2399387766,basic_necessities
2132,2399387766,basic_necessities
2133,62536337,free_time_leisure_activities
2134,7376602,basic_necessities
2135,160932283,basic_necessities
2136,62536337,basic_necessities
2137,14397810,free_time_leisure_activities
2138,7376602,education_training
2139,53541705,basic_necessities
2140,148017981,free_time_leisure_activities
2141,7376602,travel
2142,53541705,basic_necessities
2143,53541705,basic_necessities
2144,14397810,free_time_leisure_activities
2145,129446245,free_time_leisure_activities
2146,53541705,basic_necessities
2147,14397810,basic_necessities
2148,53541705,basic_necessities
2149,883377606,basic_necessities
2150,55498924,basic_necessities
2151,30035884,basic_necessities
2152,55498924,free_time_leisure_activities
2153,55498924,basic_necessities
2154,2399387766,basic_necessities
2155,55498924,basic_necessities
2156,14397810,free_time_leisure_activities
2157,883377606,basic_necessities
2158,53893147,basic_necessities
2159,53893147,basic_necessities
2160,37575049,basic_necessities
2161,883377606,basic_necessities
2162,148017981,basic_necessities
2163,37575049,basic_necessities
2164,883377606,basic_necessities
2165,883377606,basic_necessities
2166,1651882188,basic_necessities
2167,1651882188,basic_necessities
2168,1651882188,basic_necessities
2169,1651882188,basic_necessities
2170,1651882188,basic_necessities
2171,1651882188,basic_necessities
2172,1651882188,basic_necessities
2173,1651882188,basic_necessities
2174,1651882188,basic_necessities
2175,55498924,basic_necessities
2176,129446245,basic_necessities
2177,55498924,basic_necessities
2178,62536337,free_time_leisure_activities
2179,62536337,basic_necessities
2180,53541705,basic_necessities
2181,53893147,free_time_leisure_activities
2182,14282045,basic_necessities
2183,7376602,basic_necessities
2184,14282045,free_time_leisure_activities
2185,14397810,basic_necessities
2186,14397810,unpaid_activities
2187,2399387766,basic_necessities
2188,1651882188,basic_necessities
2189,62536337,free_time_leisure_activities
2190,14397810,basic_necessities
2191,14397810,basic_necessities
2192,1651882188,basic_necessities
2193,53541705,basic_necessities
2194,160932283,basic_necessities
2195,883377606,basic_necessities
2196,14397810,unpaid_activities
2197,62536337,basic_necessities
2198,16094512,basic_necessities
2199,30035884,basic_necessities
2200,7376602,education_training
2201,30035884,travel
2202,53541705,basic_necessities
2203,883377606,basic_necessities
2204,36204274,basic_necessities
2205,160932283,basic_necessities
2206,160932283,basic_necessities
2207,2399387766,basic_necessities
2208,30035884,travel
2209,16094512,basic_necessities
2210,30035884,travel
2211,53541705,basic_necessities
2212,53893147,basic_necessities
2213,53541705,free_time_leisure_activities
2214,160932283,basic_necessities
2215,160932283,basic_necessities
2216,7376602,travel
2217,129446245,basic_necessities
2218,14397810,free_time_leisure_activities
2219,36204274,basic_necessities
2220,53893147,basic_necessities
2221,148017981,free_time_leisure_activities
2222,160932283,travel
2223,36204274,free_time_leisure_activities
2224,30035884,basic_necessities
2225,30035884,travel
2226,191738379,free_time_leisure_activities
2227,53541705,basic_necessities
2228,53541705,basic_necessities
2229,53541705,basic_necessities
2230,14282045,basic_necessities
2231,36204274,basic_necessities
2232,36204274,basic_necessities
2233,160932283,travel
2234,2399387766,basic_necessities
2235,160932283,basic_necessities
2236,53541705,basic_necessities
2237,37575049,basic_necessities
2238,160932283,basic_necessities
2239,30035884,travel
2240,30035884,travel
2241,883377606,basic_necessities
2242,53893147,basic_necessities
2243,30035884,free_time_leisure_activities
2244,160932283,basic_necessities
2245,160932283,basic_necessities
2246,160932283,basic_necessities
2247,14397810,basic_necessities
2248,53541705,basic_necessities
2249,160932283,travel
2250,53893147,basic_necessities
2251,53893147,basic_necessities
2252,53893147,basic_necessities
2253,53893147,basic_necessities
2254,53893147,basic_necessities
2255,53893147,basic_necessities
2256,53893147,basic_necessities
2257,883377606,free_time_leisure_activities
2258,96273306,free_time_leisure_activities
2259,30035884,travel
2260,14282045,basic_necessities
2261,53541705,basic_necessities
2262,96273306,basic_necessities
2263,14282045,basic_necessities
2264,14282045,basic_necessities
2265,14282045,basic_necessities
2266,36204274,basic_necessities
2267,96273306,free_time_leisure_activities
2268,148017981,free_time_leisure_activities
2269,160932283,basic_necessities
2270,37575049,basic_necessities
2271,160932283,basic_necessities
2272,53541705,basic_necessities
2273,14282045,free_time_leisure_activities
2274,14282045,basic_necessities
2275,53541705,basic_necessities
2276,30035884,travel
2277,30035884,travel
2278,2399387766,basic_necessities
2279,53893147,travel
2280,53893147,travel
2281,53893147,travel
2282,53893147,travel
2283,53893147,travel
2284,53893147,travel
2285,53893147,travel
2286,160932283,basic_necessities
2287,14397810,free_time_leisure_activities
2288,7376602,basic_necessities
2289,148017981,free_time_leisure_activities
2290,148017981,free_time_leisure_activities
2291,148017981,free_time_leisure_activities
2292,148017981,free_time_leisure_activities
2293,30035884,free_time_leisure_activities
2294,30035884,unpaid_activities
2295,30035884,travel
2296,30035884,basic_necessities
2297,53541705,basic_necessities
2298,53541705,basic_necessities
2299,148017981,free_time_leisure_activities
2300,96273306,free_time_leisure_activities
2301,36204274,basic_necessities
2302,191738379,basic_necessities
2303,2399387766,basic_necessities
2304,30035884,travel
2305,30035884,travel
2306,36204274,basic_necessities
2307,96273306,basic_necessities
2308,36204274,basic_necessities
2309,160932283,travel
2310,37575049,basic_necessities
2311,160932283,basic_necessities
2312,53541705,basic_necessities
2313,160932283,basic_necessities
2314,30035884,travel
2315,30035884,travel
2316,30035884,basic_necessities
2317,53893147,free_time_leisure_activities
2318,53893147,free_time_leisure_activities
2319,53893147,free_time_leisure_activities
2320,53893147,free_time_leisure_activities
2321,2399387766,basic_necessities
2322,30035884,free_time_leisure_activities
2323,160932283,basic_necessities
2324,62536337,free_time_leisure_activities
2325,14397810,basic_necessities
2326,36204274,basic_necessities
2327,16094512,basic_necessities
2328,96273306,basic_necessities
2329,160932283,travel
2330,148017981,free_time_leisure_activities
2331,30035884,basic_necessities
2332,30035884,travel
2333,14282045,basic_necessities
2334,30035884,free_time_leisure_activities
2335,30035884,free_time_leisure_activities
2336,30035884,free_time_leisure_activities
2337,191738379,basic_necessities
2338,30035884,basic_necessities
2339,62536337,free_time_leisure_activities
2340,30035884,basic_necessities
2341,191738379,free_time_leisure_activities
2342,96273306,basic_necessities
2343,53541705,basic_necessities
2344,96273306,free_time_leisure_activities
2345,16094512,travel
2346,37575049,basic_necessities
2347,160932283,basic_necessities
2348,160932283,basic_necessities
2349,30035884,travel
2350,30035884,travel
2351,883377606,basic_necessities
2352,53893147,free_time_leisure_activities
2353,53541705,free_time_leisure_activities
2354,160932283,basic_necessities
2355,160932283,basic_necessities
2356,2399387766,basic_necessities
2357,30035884,free_time_leisure_activities
2358,7376602,free_time_leisure_activities
2359,129446245,basic_necessities
2360,53541705,free_time_leisure_activities
2361,53541705,free_time_leisure_activities
2362,55498924,basic_necessities
2363,55498924,free_time_leisure_activities
2364,55498924,free_time_leisure_activities
2365,160932283,travel
2366,148017981,free_time_leisure_activities
2367,30035884,travel
2368,148017981,free_time_leisure_activities
2369,30035884,free_time_leisure_activities
2370,30035884,free_time_leisure_activities
2371,53541705,basic_necessities
2372,53541705,basic_necessities
2373,62536337,basic_necessities
2374,14397810,free_time_leisure_activities
2375,1651882188,basic_necessities
2376,191738379,free_time_leisure_activities
2377,96273306,basic_necessities
2378,883377606,basic_necessities
2379,14282045,free_time_leisure_activities
2380,148017981,free_time_leisure_activities
2381,14282045,free_time_leisure_activities
2382,14282045,basic_necessities
2383,14282045,basic_necessities
2384,55498924,basic_necessities
2385,55498924,basic_necessities
2386,37575049,basic_necessities
2387,62536337,free_time_leisure_activities
2388,14282045,free_time_leisure_activities
2389,55498924,basic_necessities
2390,16094512,basic_necessities
2391,62536337,basic_necessities
2392,55498924,basic_necessities
2393,2399387766,basic_necessities
2394,53541705,basic_necessities
2395,62536337,education_training
2396,62536337,basic_necessities
2397,191738379,basic_necessities
2398,7376602,basic_necessities
2399,883377606,basic_necessities
2400,883377606,basic_necessities
2401,191738379,basic_necessities
2402,53541705,basic_necessities
2403,883377606,basic_necessities
2404,7376602,education_training
2405,148017981,free_time_leisure_activities
2406,7376602,education_training
2407,883377606,basic_necessities
2408,53541705,basic_necessities
2409,96273306,basic_necessities
2410,191738379,free_time_leisure_activities
2411,53541705,basic_necessities
2412,53541705,basic_necessities
2413,96273306,basic_necessities
2414,883377606,free_time_leisure_activities
2415,37575049,basic_necessities
2416,16094512,basic_necessities
2417,16094512,basic_necessities
2418,883377606,basic_necessities
2419,16094512,free_time_leisure_activities
2420,62536337,basic_necessities
2421,191738379,basic_necessities
2422,1651882188,basic_necessities
2423,160932283,unpaid_activities
2424,30035884,free_time_leisure_activities
2425,53893147,basic_necessities
2426,53893147,free_time_leisure_activities
2427,53893147,basic_necessities
2428,53893147,basic_necessities
2429,53893147,basic_necessities
2430,53893147,basic_necessities
2431,53893147,basic_necessities
2432,53893147,basic_necessities
2433,53893147,basic_necessities
2434,53893147,basic_necessities
2435,53893147,basic_necessities
2436,53893147,basic_necessities
2437,14397810,basic_necessities
2438,2399387766,basic_necessities
2439,62536337,basic_necessities
2440,62536337,free_time_leisure_activities
2441,14282045,basic_necessities
2442,14397810,free_time_leisure_activities
2443,53541705,basic_necessities
2444,53541705,free_time_leisure_activities
2445,96273306,free_time_leisure_activities
2446,30035884,basic_necessities
2447,53541705,basic_necessities
2448,53541705,basic_necessities
2449,30035884,basic_necessities
2450,53541705,basic_necessities
2451,53541705,basic_necessities
2452,14397810,free_time_leisure_activities
2453,14397810,free_time_leisure_activities
2454,1651882188,basic_necessities
2455,14397810,basic_necessities
2456,53541705,basic_necessities
2457,53541705,basic_necessities
2458,53541705,basic_necessities
2459,96273306,basic_necessities
2460,1651882188,basic_necessities
2461,883377606,basic_necessities
2462,37575049,free_time_leisure_activities
2463,160932283,basic_necessities
2464,160932283,basic_necessities
2465,30035884,travel
2466,30035884,travel
2467,160932283,basic_necessities
2468,160932283,basic_necessities
2469,30035884,free_time_leisure_activities
2470,62536337,basic_necessities
2471,14397810,free_time_leisure_activities
2472,30035884,free_time_leisure_activities
2473,129446245,free_time_leisure_activities
2474,16094512,basic_necessities
2475,16094512,basic_necessities
2476,2399387766,basic_necessities
2477,53893147,free_time_leisure_activities
2478,1651882188,basic_necessities
2479,148017981,free_time_leisure_activities
2480,883377606,basic_necessities
2481,53541705,basic_necessities
2482,30035884,basic_necessities
2483,30035884,free_time_leisure_activities
2484,30035884,basic_necessities
2485,1651882188,basic_necessities
2486,191738379,basic_necessities
2487,30035884,basic_necessities
2488,883377606,basic_necessities
2489,53541705,basic_necessities
2490,160932283,travel
2491,37575049,basic_necessities
2492,1651882188,basic_necessities
2493,160932283,basic_necessities
2494,160932283,basic_necessities
2495,30035884,travel
2496,30035884,travel
2497,30035884,free_time_leisure_activities
2498,160932283,basic_necessities
2499,160932283,basic_necessities
2500,62536337,basic_necessities
2501,14397810,basic_necessities
2502,2399387766,basic_necessities
2503,53541705,free_time_leisure_activities
2504,53541705,free_time_leisure_activities
2505,53893147,basic_necessities
2506,53893147,basic_necessities
2507,53893147,basic_necessities
2508,53893147,basic_necessities
2509,53893147,basic_necessities
2510,53893147,basic_necessities
2511,53893147,basic_necessities
2512,53893147,unpaid_activities
2513,53893147,unpaid_activities
2514,53893147,unpaid_activities
2515,53893147,unpaid_activities
2516,53893147,unpaid_activities
2517,53893147,unpaid_activities
2518,53893147,unpaid_activities
2519,30035884,travel
2520,14397810,travel
2521,14397810,travel
2522,14397810,basic_necessities
2523,191738379,basic_necessities
2524,14397810,free_time_leisure_activities
2525,129446245,free_time_leisure_activities
2526,53541705,free_time_leisure_activities
2527,30035884,basic_necessities
2528,14397810,free_time_leisure_activities
2529,883377606,basic_necessities
2530,191738379,basic_necessities
2531,883377606,basic_necessities
2532,53893147,basic_necessities
2533,96273306,free_time_leisure_activities
2534,160932283,travel
2535,37575049,basic_necessities
2536,160932283,basic_necessities
2537,160932283,basic_necessities
2538,30035884,travel
2539,30035884,travel
2540,7376602,free_time_leisure_activities
2541,160932283,basic_necessities
2542,14397810,free_time_leisure_activities
2543,30035884,free_time_leisure_activities
2544,62536337,basic_necessities
2545,191738379,free_time_leisure_activities
2546,2399387766,basic_necessities
2547,53893147,basic_necessities
2548,53893147,basic_necessities
2549,53893147,basic_necessities
2550,53893147,basic_necessities
2551,883377606,basic_necessities
2552,160932283,travel
2553,30035884,travel
2554,30035884,free_time_leisure_activities
2555,53541705,basic_necessities
2556,7376602,free_time_leisure_activities
2557,14397810,basic_necessities
2558,191738379,basic_necessities
2559,96273306,basic_necessities
2560,14282045,free_time_leisure_activities
2561,14282045,basic_necessities
2562,191738379,basic_necessities
2563,883377606,basic_necessities
2564,14282045,basic_necessities
2565,53541705,basic_necessities
2566,96273306,basic_necessities
2567,30035884,free_time_leisure_activities
2568,30035884,basic_necessities
2569,36204274,basic_necessities
2570,53893147,basic_necessities
2571,96273306,basic_necessities
2572,160932283,travel
2573,160932283,basic_necessities
2574,37575049,basic_necessities
2575,160932283,basic_necessities
2576,30035884,travel
2577,62536337,travel
2578,30035884,travel
2579,16094512,basic_necessities
2580,1651882188,basic_necessities
2581,53541705,basic_necessities
2582,62536337,free_time_leisure_activities
2583,53893147,basic_necessities
2584,30035884,free_time_leisure_activities
2585,14397810,basic_necessities
2586,160932283,basic_necessities
2587,191738379,basic_necessities
2588,14397810,basic_necessities
2589,96273306,free_time_leisure_activities
2590,148017981,free_time_leisure_activities
2591,883377606,free_time_leisure_activities
2592,96273306,basic_necessities
2593,160932283,travel
2594,30035884,travel
2595,2399387766,basic_necessities
2596,53893147,basic_necessities
2597,14282045,free_time_leisure_activities
2598,53541705,basic_necessities
2599,96273306,basic_necessities
2600,53541705,basic_necessities
2601,53541705,basic_necessities
2602,53541705,basic_necessities
2603,96273306,basic_necessities
2604,53893147,basic_necessities
2605,191738379,basic_necessities
2606,191738379,basic_necessities
2607,36204274,basic_necessities
2608,96273306,basic_necessities
2609,160932283,travel
2610,883377606,basic_necessities
